mean,max,p2p,std,rms
0.12762664192587528,0.757,1.199,0.09313431050256758,0.15094672573286616
0.1252474241906343,0.645,1.133,0.09273009446385423,0.148348183520677
0.12660242199326138,0.645,1.0110000000000001,0.09291350378683316,0.14982795853591868
0.12717373895209727,0.801,1.179,0.09270741324773826,0.15027242884585962
0.1263792665657503,0.708,1.2229999999999999,0.09391417515417268,0.14964779377181123
0.1268917915913863,0.652,1.065,0.09340132385068112,0.15021032554874525
0.1265877728404707,0.63,1.082,0.09377834195075503,0.1500208906786701
0.12618238195224377,0.659,1.0350000000000001,0.0935426583932927,0.14964175672005908
0.12721358464768787,0.657,1.0430000000000001,0.09336229811299955,0.1505207512519423
0.12726114556374823,0.598,1.013,0.09231961458721633,0.14999147671798357
0.12735245861614336,0.75,1.155,0.09464396789504945,0.15083335882321675
0.12710669466282534,0.667,1.111,0.09402867389624958,0.15057995117343903
0.1275603300942429,0.662,1.1260000000000001,0.0934136095456627,0.15064998519080622
0.12643752136334782,0.667,1.058,0.09255074504510946,0.14931682338500363
0.1260246594071976,0.652,0.9890000000000001,0.09365021189733551,0.14949096612366106
0.12676058401289125,0.627,0.986,0.09152418400758318,0.1495433487159262
0.1260796913911812,0.635,0.9430000000000001,0.09204741885915438,0.14885452237498836
0.12643337077005715,0.654,1.267,0.0919539278805006,0.1492651284402672
0.12750490746618487,0.789,1.2850000000000001,0.09449742651570228,0.1509463040565597
0.12717915913862982,0.613,1.057,0.09260045070444728,0.15001487922036064
0.12594941159236292,0.696,1.057,0.09304006645738894,0.14898831118896866
0.1281186093070951,0.662,1.123,0.09254201757617123,0.1510775504220124
0.12563762879046828,0.63,0.982,0.09292959097917111,0.14890939119961774
0.12560393573904977,0.652,0.996,0.0924279362128732,0.1487941581484187
0.1269253869817862,0.688,1.105,0.09193713958847828,0.14989124970335552
0.1258286049123492,0.75,1.153,0.09157531764159783,0.14849401760776815
0.12636910981981544,0.701,1.077,0.09364831727398298,0.15003218545595173
0.1272314566140925,0.627,0.998,0.09224925076458376,0.1501680951780854
0.12494091508374432,0.591,0.9159999999999999,0.08987739063914445,0.14711596126819892
0.12587899799794913,0.723,1.0939999999999999,0.09381448004475237,0.14938600119291562
0.1270707065774696,0.784,1.121,0.09399481334984074,0.1507240786605792
0.12642179793935251,0.735,1.062,0.09273165075751787,0.14946914806067338
0.1259490209482885,0.605,1.0030000000000001,0.09186337706227524,0.1488468902862538
0.12607373406904634,0.659,1.067,0.09231773802950992,0.1493636108838512
0.12588510181161192,0.691,1.065,0.0919850920401966,0.148935899609496
0.12569129352019143,0.686,1.118,0.09149064370855785,0.1483750709446041
0.12646227843156405,0.813,1.228,0.09228691101280746,0.14931219801868748
0.12628780702182726,0.652,1.06,0.09247332466268443,0.14923995015674993
0.12531256409004346,0.676,1.0670000000000002,0.09175258500185632,0.14822656577188642
0.12712529908686948,0.608,1.035,0.09181602414977597,0.14965221086899916
0.12520015625762976,0.583,0.9319999999999999,0.09006191841662274,0.1475416642927698
0.1256753747741589,0.608,1.1280000000000001,0.0911438366085651,0.14848285115712329
0.12703388837345575,0.842,1.218,0.09168436101761711,0.14987104390528486
0.12489267054055372,0.72,1.157,0.0909351181870973,0.14748253672089043
0.12671053274085647,0.757,1.15,0.09331568924340451,0.14983908698948767
0.1266293764343962,0.657,1.082,0.09059818879656203,0.14912784634794007
0.12509819815420675,0.632,1.0030000000000001,0.09034766729859493,0.14732629818409124
0.12596821133844427,0.632,1.0150000000000001,0.09065082371186367,0.1484736806948462
0.12751525953415693,0.718,1.153,0.09215186037353344,0.1503754064966969
0.12582743298012597,0.684,1.2530000000000001,0.09331075089507089,0.14890284362198336
0.1257527223008936,0.613,0.987,0.09259538722741287,0.1488127754949004
0.1263491381415108,0.874,1.313,0.09203851765863817,0.14923078973493492
0.12624508032618784,0.698,1.047,0.09257131584492337,0.1491279995900553
0.12592445920210948,0.63,1.091,0.09192249208988924,0.14880783388110302
0.12666551101127985,0.808,1.294,0.09178302069252459,0.14939559253374649
0.1267855364031447,0.63,1.033,0.0934822187344773,0.15042921695578737
0.12610601103569508,0.74,1.1280000000000001,0.0921581834371859,0.1489107255039928
0.12619664046096,0.615,1.028,0.09253280315909995,0.14935135025025156
0.12588602959128867,0.667,1.053,0.09365069807728284,0.1493900109114562
0.12677078958933544,0.776,1.1720000000000002,0.09423413597886376,0.15049224195426913
0.12751682211045462,0.635,0.989,0.09425738415641989,0.15085463080312714
0.12644133014307338,0.61,0.959,0.0921910296285939,0.1493156764998107
0.1264881097709849,0.625,1.0230000000000001,0.09306981919637661,0.14957074050872693
0.12680057620000976,0.657,1.079,0.0930966104020458,0.15010308728777352
0.12558884711167537,0.605,1.071,0.09140075810581176,0.14822115772468505
0.12669910640167975,0.713,1.069,0.09434146039468869,0.15042950261045113
0.1268462327262073,0.647,1.147,0.09303521810124324,0.15016691983810143
0.12623502124127153,0.659,1.138,0.09341100913693315,0.14939732844391498
0.12680213877630744,0.623,1.04,0.0926877975242838,0.14983093602493092
0.12772366814785877,0.73,1.116,0.09376256747442552,0.1513156406864905
0.12706562820450218,0.669,1.04,0.09362352224327579,0.1502763044335428
0.12668518970652862,0.767,1.194,0.09531575933620375,0.15039017535725704
0.12650573758484301,0.676,1.037,0.09281368677692267,0.14967504215158342
0.12602509888178134,0.593,1.045,0.09449759028113332,0.14971916122413353
0.12838590751501539,0.786,1.1640000000000001,0.09556014821132548,0.15244983324948502
0.12722173934274136,0.735,1.275,0.09554975897031638,0.15131717595388539
0.12583363445480736,0.62,1.013,0.09220954759971696,0.14848247904822265
0.12702319449191854,0.625,1.05,0.09398062344101599,0.1504796939390905
0.12838893500659213,0.752,1.187,0.09535349588979998,0.15214703833940674
0.12625509058059475,0.635,1.079,0.0939518608815821,0.14970410061225453
0.12599863274573955,0.623,1.121,0.09373761362338892,0.149447095970018
0.12654572977196152,0.679,1.1920000000000002,0.09364639851361785,0.14984012020851672
0.12666560867229845,0.667,1.0550000000000002,0.09508146678909507,0.15051581364343727
0.12684999267542357,0.72,1.14,0.09509854790878206,0.15071730553199764
0.12754983153474292,0.649,1.123,0.09508491617573643,0.15115604183056622
0.12559949216270325,0.635,1.065,0.09414487107485967,0.1490335128045508
0.12619078079984372,0.669,1.079,0.09417997146345004,0.14952023132397357
0.12703252111919527,0.679,1.096,0.09460122192288603,0.1507805316965952
0.1275557888568778,0.649,1.005,0.09516488802276965,0.15131931658921152
0.1270346208310953,0.649,1.206,0.09630332839309617,0.1510348397829557
0.12734020215830852,0.769,1.204,0.09495524431917919,0.15099465070081375
0.12758171785731726,0.686,1.1520000000000001,0.09615016924974573,0.15175185121405252
0.12624884027540406,0.784,1.316,0.09618506688403546,0.15044866182104236
0.1278413985057864,0.642,1.064,0.09388060056543335,0.1515766252234383
0.1269381805752234,0.747,1.172,0.09693982309291069,0.15134577490379292
0.12797387567752333,0.574,1.084,0.09706082638394144,0.15234395732058523
0.12828824649641096,0.627,1.062,0.09621426402279903,0.15212723230676636
0.12693544606670248,0.74,1.228,0.09639408320036474,0.15096411921802474
0.1260621612383417,0.62,0.942,0.09407820919242647,0.14965772414483242
0.12810601103569508,0.757,1.199,0.09576368110326612,0.15206348005970904
0.12781654377655158,0.679,1.0750000000000002,0.09796556723922845,0.1520428795072235
0.12819766590165535,0.679,1.06,0.09761955552662857,0.1524733513029782
0.12857756726402658,0.774,1.231,0.09806130245899555,0.15323931643023236
0.1281326724937741,0.64,1.104,0.09645492547457053,0.15202183835836972
0.12606274720445335,0.627,1.0270000000000001,0.09502404951736784,0.1498219870841997
0.12863377118023342,0.771,1.169,0.09679902222563104,0.15304958908018396
0.1277485228770936,0.71,1.176,0.09787224126271829,0.1522229289837892
0.12819781239318329,0.652,1.0350000000000001,0.09788323338713521,0.15267890534424222
0.1281873626641926,0.833,1.414,0.09812951229712581,0.1529572609519207
0.12771468333414718,0.667,1.133,0.09520101143364708,0.15171099607283123
0.12806235656037893,0.752,1.2429999999999999,0.0969038529542633,0.15231474095286593
0.1285958298745056,0.598,1.013,0.0973630139479395,0.1527373630945053
0.1273047512085551,0.706,1.121,0.09675725884771444,0.15144334089758385
0.12697431515210703,0.835,1.255,0.09748134249393181,0.15129979917350475
0.127512525025636,0.681,1.243,0.09663653805085137,0.15162448877077792
0.12754406953464523,0.801,1.1600000000000001,0.09720728716142438,0.1520363228283073
0.12784657453977244,0.647,1.179,0.09635004418560741,0.15174082925067564
0.12804707261096732,0.684,1.08,0.09645438022257519,0.1523258734979098
0.12737457883685727,0.593,0.942,0.09879276253078893,0.15235268969636756
0.12712124615459738,0.586,1.043,0.09583459446147381,0.15098697511257453
0.12792108989696765,0.713,1.099,0.09638536241726266,0.15191380416760894
0.1262733531910738,0.674,1.113,0.0951297916953194,0.15025303234605947
0.13133766297182478,0.725,1.155,0.10626761736453012,0.15807212721481578
0.1319779286097954,0.642,1.059,0.10634597579609759,0.15848371045262657
0.13209800283216952,0.811,1.294,0.10817720316149025,0.15966365120982368
0.13278504809805167,0.674,1.135,0.10927302448719481,0.1603548358258125
0.1314175496850432,0.674,1.167,0.1061095364979283,0.15819516750218998
0.13223023585135993,0.593,0.996,0.10729009436434564,0.15915469933749077
0.13179417940329116,0.752,1.165,0.10733654774912071,0.15877392907752388
0.13219244103716002,0.732,1.12,0.10729074845910616,0.15911287357849205
0.13288588309976074,0.696,1.138,0.10892000851648014,0.1602924301617105
0.13347336295717563,0.728,1.209,0.108634550532354,0.16112556494271565
0.13239415987108744,0.776,1.23,0.10836328302126286,0.15957884656773363
0.13264719957029153,0.627,1.25,0.10875149180730452,0.1600667959600139
0.13491283754089556,0.732,1.125,0.1139304699342333,0.16356536221400017
0.1350969285609649,0.913,1.4180000000000001,0.11460799793808021,0.16390234802011877
0.13601455149177205,0.623,1.062,0.11539585572272494,0.16481724738449588
0.13525465110601104,0.737,1.2229999999999999,0.11416316643388395,0.1636397583302187
0.13763723814639386,0.728,1.17,0.11620601023830769,0.16667432036400265
0.13810190927291371,0.657,1.126,0.1160748518184636,0.1669190483427327
0.1365190683138825,0.667,1.199,0.11542818877872868,0.1652921395028061
0.13653488939889644,0.742,1.221,0.11740607195683585,0.1658956929121521
0.13532325797158065,0.881,1.289,0.11550823079274151,0.16424574969325517
0.13598266516919771,0.701,1.236,0.11527697753836594,0.1648149552708482
0.13546740563504078,0.652,1.1520000000000001,0.11454559872328968,0.1643153944550679
0.13618809512183214,0.811,1.28,0.11480090592194549,0.16508098121203313
0.135257873919625,0.713,1.15,0.11442535877569367,0.1638900942292546
0.1352645148688901,0.715,1.164,0.11243900191401827,0.1637593620786061
0.13441374090531766,0.742,1.262,0.11279929308781658,0.1625323576208524
0.13461282289174276,0.632,0.993,0.11257480578193761,0.16288423073070465
0.13163904487523803,0.679,1.0750000000000002,0.10044488093587926,0.156755213261357
0.1307177108257239,0.859,1.335,0.10323842280763168,0.15648775542679227
0.12911401923922064,0.657,1.2309999999999999,0.10061751620294901,0.15446430349992069
0.12933736998876896,0.796,1.177,0.09910456104146798,0.1540696118169132
0.12974710679232385,0.637,1.008,0.10033965605539226,0.15462094695786335
0.1291828702573368,0.674,1.077,0.10230562210421688,0.15487711530676318
0.1278920845744421,0.745,1.175,0.0992643046912845,0.1526715554321696
0.12945881146540358,0.74,1.26,0.10058638931390936,0.15477456170010764
0.1291817959861321,0.735,1.148,0.10109881890549396,0.15497474201504585
0.1290134772205674,0.872,1.365,0.1009529973189031,0.15447975585965154
0.12987333365887005,0.706,1.319,0.10144291214618285,0.15556731316456068
0.12938488207432003,0.728,1.192,0.10129040488162121,0.1551521936156534
0.13083773621758876,0.796,1.189,0.10161267072678817,0.15631310722272626
0.1289665999316373,0.715,1.103,0.10052753584659618,0.15435586304912272
0.1291057180526393,0.833,1.216,0.10158487333090421,0.15474449799949677
0.13016206846037404,0.842,1.3639999999999999,0.10076107879932653,0.1557099213863568
0.12900942428829534,0.718,1.099,0.10056925144964209,0.1541188561069198
0.1296670247570682,0.72,1.172,0.10167952838955083,0.155200685393835
0.1288608330484887,0.669,1.089,0.09817307135381965,0.1535766780307565
0.12849943844914302,0.698,1.047,0.0992348427223144,0.15362771710426823
0.13032120709018996,0.801,1.17,0.1013645819959588,0.15554706333001384
0.12878836857268422,0.664,1.145,0.09974559016712646,0.1539647671352751
0.12934698959910151,0.725,1.123,0.099991372148784,0.1543404826011603
0.12884564676009572,0.791,1.179,0.10141085974195475,0.15429956000103978
0.12999941403388837,0.771,1.22,0.10109922354272523,0.15548873752602274
0.1290174813223302,0.686,1.1400000000000001,0.10044385843172955,0.15429967693505017
0.12785663362468871,0.764,1.1640000000000001,0.09933732868544891,0.15273691998626582
0.13060935592558232,0.693,1.064,0.10159321798111964,0.15601317194331835
0.12831881439523415,0.632,1.093,0.1003230642134838,0.15343704460323468
0.1293067044289272,0.732,1.176,0.10164963351392642,0.15483460141897254
0.12942199326138973,0.857,1.377,0.10191726145235093,0.1552450387979925
0.12931861907319692,0.718,1.165,0.09952039662144428,0.15420905719814107
0.12844972899067336,0.63,1.067,0.09834937987744045,0.15297206145093956
0.13021710044435766,0.74,1.226,0.10023697012863644,0.15541170762568754
0.1286959812490844,0.654,1.064,0.09888917774206894,0.15364226995380675
0.12955329850090339,0.767,1.155,0.1014860596002625,0.15490737282320693
0.13137394404023633,0.676,1.159,0.10128290022767128,0.15664357809101565
0.12802519654279995,0.752,1.1480000000000001,0.09991144505302661,0.15329660343732723
0.12759680648469165,0.71,1.2029999999999998,0.1013804020622851,0.15376565483001395
0.13009541481517653,0.803,1.247,0.09958740847141594,0.15481074893791483
0.1292474241906343,0.664,1.133,0.09949428807254017,0.15416945485913564
0.12881581131891207,0.74,1.292,0.10091347110204002,0.15412621082009648
0.13057961814541724,0.798,1.191,0.10080091312719897,0.15581220659126174
0.12853742858538014,0.732,1.245,0.099587947615515,0.15362664181528912
0.12986224913325847,0.703,1.201,0.10284515608364075,0.15563490606398736
0.12969471165584254,0.574,0.967,0.09990204016802602,0.15450023802879603
0.1287794325894819,0.647,1.091,0.0997183660994181,0.15402434167053705
0.12927149763172027,0.62,1.067,0.10141910823788158,0.15445773121462497
0.12905190683138826,0.637,1.062,0.10033970357561596,0.15428994452583816
0.13058621026417308,0.781,1.247,0.10092628340773106,0.1559719917800467
0.1292060647492553,0.781,1.3130000000000002,0.09998543894316096,0.15421079607933816
0.12925303969920407,0.669,1.1480000000000001,0.09919075235452877,0.1538502729590516
0.12897309438937446,0.728,1.145,0.10034191227890817,0.1540301020182431
0.12993569021924897,0.93,1.338,0.10109690449965185,0.15549320302923356
0.12999731432198836,0.74,1.192,0.10150540652731796,0.1551618522717816
0.12895239025343033,0.691,1.1869999999999998,0.09968270922658443,0.15387600905725
0.12914522193466474,0.671,1.079,0.1000577253480685,0.15400339067079805
0.12948864690658723,0.767,1.314,0.09994197819009827,0.1544255312106198
0.12862322379022412,0.762,1.1600000000000001,0.09983677357559306,0.1536648849606323
0.12893774110063966,0.684,1.163,0.0996409608884863,0.15399509055307234
0.129728062893696,0.752,1.1400000000000001,0.10165406326809874,0.15519433512334674
0.1278285560818399,0.784,1.267,0.09978188218043334,0.15298254097975142
0.12850954636456857,0.75,1.207,0.09836655930370192,0.15315606951721633
0.12937838761658285,0.735,1.199,0.10001104264533223,0.15452725643742984
0.12846740563504078,0.791,1.274,0.09998593301961264,0.1534260343775003
0.12933336588700622,0.657,1.074,0.10173019440146394,0.15504862236293926
0.1279541969822745,0.652,1.021,0.09776904576460883,0.15249526164590924
0.1299025831339421,0.837,1.242,0.10054468110423191,0.15501801300076332
0.12859148395917772,0.703,1.133,0.09983976169553481,0.15344162566571642
0.12918609307095072,0.598,1.033,0.09875064210854682,0.15370715038823887
0.12875438253820987,0.793,1.247,0.1003890601614547,0.15411894402907814
0.12879925777625859,0.615,0.991,0.09998799801141284,0.15389665550369638
0.12795624786366522,0.693,1.069,0.09862838842111972,0.15267252038717105
0.1296113579764637,0.706,1.204,0.10193498852649023,0.15501255019294463
0.12854714585673127,0.645,1.062,0.10086213715632787,0.15406698770668165
0.1288366131158748,0.747,1.1280000000000001,0.09996377379325645,0.1539720792594048
0.12922437619024363,0.715,1.169,0.09974811359563397,0.1542486601328863
0.12882601689535622,0.71,1.157,0.09872664906321599,0.1535954290911269
0.12901811611895114,0.833,1.358,0.09973924336208556,0.15397051369611678
0.12822955222422971,0.671,1.203,0.100791741186536,0.1538550454756406
0.1286138971629474,0.747,1.25,0.09915482584267947,0.15358574091844415
0.12826134088578545,0.596,1.048,0.09942455169172836,0.15298507484920715
0.12815366961277405,0.886,1.4060000000000001,0.09844969707750822,0.15281622308188855
0.12869119585917282,0.791,1.252,0.09917055653161391,0.15351644867781808
0.12887191757410027,0.693,1.084,0.10009187305158959,0.15400438612218276
0.12929679183553885,0.767,1.165,0.10098732764145046,0.15456539679950196
0.12888661555740027,0.664,1.169,0.10000465630946682,0.15394144441637367
0.12848498461838959,0.693,1.1059999999999999,0.09839811988815128,0.15320040527994166
0.12840226573563163,0.696,1.113,0.09812039410750481,0.15285991821727646
0.12845285414326874,0.742,1.191,0.10050497490274996,0.1537772669304563
0.12825367449582498,0.659,1.091,0.09918745234488742,0.1530954402612966
0.1290195810342302,0.681,1.135,0.10012205477998265,0.15413899134788334
0.12922173934274137,0.779,1.216,0.1000382422651622,0.15442511824308833
0.12811592362908347,0.684,1.0430000000000001,0.09841579768965965,0.15285980193884094
0.12822628058010643,0.671,1.145,0.10015455962268302,0.15348816096820062
0.12713975291762294,0.669,1.038,0.09722016576814178,0.15162318897559393
0.12838532154890372,0.703,1.133,0.09899591111525652,0.15323075312835358
0.12927994530982959,0.857,1.3719999999999999,0.10084707889746147,0.15474152101833158
0.1290995654084672,0.71,1.169,0.10003481564249306,0.15432121707324223
0.1290623565603789,0.781,1.174,0.09874857718254557,0.15384799392462223
0.12894672591435127,0.801,1.194,0.10076582964328668,0.15420002761995227
0.12916250793495776,0.718,1.182,0.10055315564333688,0.15436061866853287
0.12691396064260949,0.835,1.2449999999999999,0.09866387239830836,0.1519661253602097
0.12988441818448165,0.659,1.142,0.10114220100447292,0.15523736859226756
0.12826368475023195,0.625,1.057,0.0988110094631762,0.15312326637008158
0.12814678451096245,0.681,1.074,0.097543098129473,0.15236806152587554
0.1280243175936325,0.657,1.048,0.0992741042644871,0.1525725167576685
0.12858303628106843,0.669,1.169,0.09927859115271252,0.15338095153812598
0.12862014746813807,0.759,1.135,0.09756694026628313,0.1529035975127161
0.1291037648322672,0.635,0.999,0.09901600901304813,0.153690576167809
0.12903432784803945,0.784,1.3719999999999999,0.09892912821468315,0.1537125674633077
0.12887514038771425,0.674,1.113,0.09988228327466112,0.15381938037006437
0.12913101225645784,0.601,1.04,0.09897587222938557,0.1538671950945235
0.12841369207480835,0.801,1.2770000000000001,0.09884235392216058,0.1532066871221816
0.12818037990136238,0.586,0.952,0.09723209643267365,0.1527505633579855
0.12856057424678938,0.835,1.306,0.09926315165791828,0.15387766649805637
0.12842795058352457,0.708,1.111,0.09787690055885176,0.15297640331020038
0.12848654719468725,0.791,1.23,0.09822167034247996,0.15306549179216403
0.12838839787098977,0.706,1.182,0.09862070352635739,0.15334128627244292
0.12897299672835588,0.874,1.3719999999999999,0.10059428752749575,0.15424991944348843
0.12861692465452415,0.718,1.126,0.09875973564582881,0.1529326394418494
0.12918028224034378,0.635,1.05,0.09976490955009754,0.1541576822466337
0.1290900922896626,0.823,1.282,0.10032086292644957,0.15457319749066906
0.12905010010254406,0.613,1.072,0.09863208340065603,0.15342717679417875
0.12914043654475318,0.798,1.203,0.09931142452622728,0.1539848134384248
0.1283468919380829,0.803,1.233,0.09872376980781684,0.15318307557083424
0.12861345768836369,0.735,1.126,0.0990875376407136,0.1534165279123202
0.12919805654572977,0.786,1.206,0.09933768187207176,0.1540767631976627
0.12803911323795106,0.737,1.189,0.09945695773075947,0.1533924501463564
0.12773045558865181,0.642,1.081,0.09752792443855722,0.1519511561816323
0.12835358171785732,0.835,1.392,0.0990854866409226,0.15335034523983002
0.12985790321793056,0.85,1.2429999999999999,0.09898469015756721,0.15430608095426387
0.12940485375262464,0.652,1.065,0.09847603474614076,0.15402076900542888
0.12850446799160115,0.679,1.101,0.09780306328975176,0.15281204315507715
0.12813911812100198,0.696,1.148,0.09843989156773834,0.15294447985035337
0.1280156257629767,0.752,1.172,0.09765058486345161,0.15243044216692433
0.12869656721519607,0.776,1.284,0.09775050188711501,0.1533253436930908
0.12934611064993407,0.645,1.07,0.09918738543605861,0.1540972233552986
0.1284944089066849,0.654,1.071,0.09731506815924505,0.15293244515118726
0.12849997558474535,0.767,1.1480000000000001,0.09837545767403867,0.1530011320338284
0.12874437228380292,0.891,1.284,0.09917466224529586,0.1536576947078372
0.12830523951364814,0.762,1.182,0.09814930716545281,0.15293325807316818
0.12910742712046486,0.752,1.174,0.09961300148131554,0.15392759539552753
0.12801040089848134,0.618,1.126,0.09765198685122801,0.1523945606135434
0.12939323209141068,0.637,1.045,0.09821283249630124,0.15359027049263085
0.12760867229845207,0.82,1.274,0.0970859802780458,0.15193036009330702
0.12777205918257725,0.867,1.3599999999999999,0.09814799656018103,0.15239520930569675
0.12879798818301672,0.681,1.028,0.09764186095321614,0.15317335749139846
0.12850939987304066,0.654,0.976,0.09816770250761335,0.1533973083712288
0.1282227647834367,0.662,1.087,0.09778679688851072,0.1524912794622268
0.1286244445529567,0.747,1.186,0.09918019244215573,0.15363381461009806
0.1281294985106695,0.684,1.167,0.0956639786046406,0.15204735596831634
0.12904658430587432,0.852,1.345,0.10026569045037469,0.15439702263219143
0.12916118951120661,0.784,1.226,0.09972028504083934,0.1539894877642991
0.1285607695688266,0.637,0.996,0.09856110854109545,0.15291456184988872
0.1282517212754529,0.574,1.031,0.0978360189791158,0.15260111819536676
0.12881161189511206,0.679,1.131,0.09870884380102138,0.15355828608051586
0.12903672054299525,0.657,1.133,0.10010947400861912,0.15401897978841825
0.1285409443820499,0.872,1.4020000000000001,0.09874302289189825,0.15335406391543993
0.12940719761707115,0.662,1.097,0.10034902446028902,0.15470071034339505
0.12857307485717076,0.627,1.174,0.09784662067312662,0.15294337086368612
0.1284547585331315,0.657,1.072,0.09798554177682368,0.15322099218104418
0.128225401630939,0.708,1.111,0.09861652914495611,0.15340090733439035
0.12787792372674447,0.745,1.387,0.09885992317270283,0.1525932266100497
0.1279160603545095,0.674,1.096,0.09957512787243722,0.15261739383126888
0.12890688021876068,0.796,1.1960000000000002,0.1000877418391229,0.15381837245172136
0.12952370721226625,0.95,1.346,0.09853320235429422,0.15410485223920173
0.12821133844425997,0.703,1.177,0.09817719724168451,0.15277542979747183
0.12792851213438156,0.662,1.077,0.09888540538928141,0.15291032425584142
0.12904609600078126,0.688,1.154,0.09991195572141294,0.15405482579285182
0.12918526295229257,0.725,1.14,0.10096535911745702,0.15450646275656746
0.12920528346110652,0.662,1.123,0.09949748815324796,0.1541641718253734
0.12891972264270718,0.664,1.106,0.10031414358932647,0.1538666338513479
0.1275978807558963,0.796,1.1480000000000001,0.098744979966675,0.1525459195814053
0.12881043996288882,0.798,1.328,0.09979200912841654,0.15368125605715185
0.12899848625421165,0.684,1.231,0.0985822674131502,0.15358420750316332
0.12867381219786123,0.823,1.197,0.0987481188391047,0.15336141741577308
0.12780360369158647,0.645,0.9750000000000001,0.09762664778447479,0.1522820278517493
0.12860637726451488,0.747,1.304,0.09961380724886396,0.15359076868358876
0.13046471995702913,0.659,1.125,0.10025045312414738,0.1555875266251448
0.12943156404121295,0.869,1.323,0.09978386915522043,0.15445795978480936
0.12894130572781873,0.723,1.109,0.09931512429345363,0.1537528215140821
0.12931129449680162,0.776,1.2890000000000001,0.10114537153664767,0.1547239350234604
0.12983085111577713,0.681,1.211,0.09950750597514893,0.15491327685471798
0.13007812881488356,0.945,1.343,0.1005908578256691,0.15545201375503984
0.1294548561941501,0.664,1.0010000000000001,0.09945103356313398,0.15474184005095895
0.13014839591776944,0.798,1.279,0.10103676112732153,0.15577446742454756
0.12880716831876557,0.684,1.1260000000000001,0.09924904173124666,0.15344337037966918
0.12978236242004004,0.715,1.194,0.10102338396184624,0.1551318194010916
0.13009834464573466,0.686,1.155,0.10113559949657087,0.15529305303494456
0.12883544118365153,0.657,1.0350000000000001,0.09971704212467793,0.15378249689222676
0.1282675423604668,0.852,1.335,0.09981755716506001,0.15374738584837067
0.12923067532594365,0.801,1.2650000000000001,0.09923302584102871,0.15444884169021217
0.12839440402363397,0.776,1.206,0.09996432779386709,0.15330978405568746
0.12978153230138192,0.74,1.16,0.10016001263223297,0.15466329399221046
0.1293245275648225,0.693,1.115,0.0989264969223393,0.15420271058244783
0.12889262171004445,0.752,1.233,0.09940080720135247,0.15375925688423342
0.12850720250012207,0.654,1.142,0.09761543517960217,0.15292037374108314
0.129854582743298,0.674,1.082,0.09909133423590831,0.1542569676575483
0.12813325845988574,0.693,1.0979999999999999,0.09940419246429369,0.15318466543903864
0.1299426241515699,0.798,1.267,0.10122432729013021,0.15549369575139899
0.12968504321500074,0.801,1.223,0.09854034056327261,0.15434712378541784
0.12906299135699986,0.72,1.1179999999999999,0.10019598626576094,0.1542865522401687
0.12879134723375166,0.759,1.3010000000000002,0.09885004757383647,0.1538329813838166
0.12998842716929537,0.625,1.062,0.09921191571675417,0.15495321047464056
0.12850524927974996,0.93,1.3940000000000001,0.09987584345132046,0.1537233052687305
0.12868050197763561,0.642,1.074,0.09998208252371196,0.1538132384734929
0.1304682845842082,0.703,1.089,0.10089735870134195,0.15576350172662445
0.12798329996581861,0.72,1.2109999999999999,0.09850174210768627,0.15270324895149995
0.129178866155574,0.647,1.121,0.10029094426146258,0.15408897360838297
0.12817911030812051,0.581,1.023,0.09770681218366432,0.15293119111636558
0.12847067727916403,0.701,1.214,0.1001790231782463,0.1539193354465508
0.12805683871282775,0.649,1.171,0.09889238281975973,0.1527365811003089
0.12888607842179792,0.767,1.194,0.09871065061408851,0.15345791445972295
0.12916236144342988,0.72,1.177,0.09965658116472521,0.15420729913971082
0.12942873187167342,0.757,1.211,0.10041814083688455,0.15470464843840223
0.12837545778602472,0.803,1.145,0.09829870271955081,0.15309565172811268
0.12922374139362275,0.737,1.123,0.0987174065977917,0.15387978896726492
0.1282250109868646,0.688,1.1789999999999998,0.09844806096098749,0.15246166471278128
0.12899487279652327,0.991,1.455,0.09780144210817351,0.15341308321097608
0.12856467600957078,0.73,1.252,0.10013259657831726,0.15390399370796615
0.1281788173250647,0.593,0.998,0.09833440506261928,0.15277205837907007
0.12923116363103668,0.696,1.084,0.09759285600886464,0.15341621121627988
0.13032208603935735,0.698,1.245,0.10072287365659598,0.1555281656268004
0.12925235607207383,0.896,1.35,0.10040038585064168,0.15467700279647673
0.1291087943747253,0.774,1.191,0.0982991936359534,0.15350537623240612
0.12910410664583233,0.708,1.1909999999999998,0.10026000650553006,0.15413310502026056
0.12895219493139315,0.769,1.182,0.09849973366681991,0.15352660193222065
0.12835460715855265,0.759,1.291,0.09777044997676784,0.1524307410496138
0.12905454367889058,0.784,1.343,0.10012811647339835,0.15426094857698713
0.12848239660139654,0.759,1.1179999999999999,0.09974057427833449,0.15359215499395562
0.12914253625665315,0.791,1.199,0.09980166916606105,0.15416319831095412
0.12841657307485715,0.701,1.077,0.09873392907772663,0.15321101739229892
0.12930040529322723,0.747,1.2469999999999999,0.09954075129883633,0.15428818374946676
0.12941203183749206,0.857,1.265,0.10013059362714678,0.154332217539858
0.1279118609307095,0.989,1.48,0.0996536003430864,0.15301722822096975
0.12963523609551247,0.854,1.447,0.10103910316540016,0.15494541977589021
0.1294634991942966,0.762,1.209,0.09964736833333199,0.15431634173613176
0.12945187753308268,0.701,1.162,0.09977823528639138,0.1545354451850637
